-3.712842760222248728e+01,-3.727435435261529051e+01,-1.527665320964011642e+01,-2.239926508366168889e+01
-4.783495048170583175e+01,-4.082255328637700131e+01,-2.805964075853115958e+01,-4.243005344251120192e+01
-2.282164831223849433e+01,-2.382002387715323977e+01,-6.546742365925527274e+00,-5.410550547295565949e+00
2.554479065268012050e+01,2.781098901988519856e+01,7.995498629353642528e+00,3.598201440648121974e+00
-4.417063497154730101e+01,-4.167022346564705515e+01,-1.982990540962570947e+01,-2.209218706228384832e+01
6.131115384974987315e+00,6.376845279041303272e-01,1.640604914163962036e+00,4.469439464385611238e+00
1.754464639201782106e+01,1.596639924840230940e+01,5.200592382113311984e+00,2.853572414975027893e+00
-8.240127069470807442e+01,-8.831849326093639263e+01,-3.601467462765840111e+01,-3.897813356848578792e+01
-1.390868353500965249e+01,-1.147007780563878754e+01,-1.041751687571332319e+01,-2.078126820304258970e+01
5.898305510172009747e+01,6.135802952973522650e+01,2.653190297894155236e+01,2.446443489671539240e+01
-2.110937258413753792e+00,-5.596671984635747776e+00,2.029965535359219420e+00,6.870360398205745511e+00
-5.754370850607274690e+01,-6.007854959944884854e+01,-2.371675159577777947e+01,-2.898028528416902461e+01
1.030099657723609852e+01,1.951784056163364767e+01,1.678227821316777835e+00,-1.854222917545573779e+00
3.905080232332382195e+01,2.910656667880859416e+01,2.320971036542495369e+01,2.425082199601059330e+01
-3.938055527965353519e+01,-3.630654592198306574e+01,-2.010699905487210870e+01,-1.948362026221856880e+01
-1.327867664119078484e+01,-1.706005548284770157e+01,-1.524355114375733677e+00,-5.782151597075912974e-01
1.900122509797022019e+01,2.126429963370444298e+01,9.048513581190393396e+00,9.908163661988712789e+00
6.357501179503572786e+01,6.207130089040613541e+01,3.026488835836909175e+01,2.496076996179893115e+01
4.508774588124420291e+01,4.713921201620974699e+01,1.806600937172204269e+01,1.593876612577603957e+01
3.524318153295860157e+01,2.658535530221040233e+01,1.584203525233657395e+01,1.909206915070749844e+01
-7.831324177810003562e+01,-7.538147699202116314e+01,-4.039379689460962197e+01,-4.542799303207093686e+01
3.605270309000380280e+01,2.748399374563421560e+01,1.806115737067890237e+01,1.727171876721976673e+01
-1.533715158401794731e+01,-1.532464841400623001e+01,-8.234453384075482774e+00,-8.842726791804368602e+00
7.345113836847474431e+00,5.460573368281762541e+00,5.842746586410004994e+00,8.158312111713382109e+00
-7.165395808461251903e+00,-1.192534591197066618e+00,-3.719228059680437681e+00,1.575209245972697403e+00
1.357666126522099859e+01,1.000872778590813184e+01,9.270199758872699647e+00,9.609104815988592563e+00
-2.844310865189035908e+01,-2.493003765333475030e+01,-1.250107242967866128e+01,-1.747624307996629867e+01
-1.208830501108189459e+01,-1.316077462716929958e+01,-6.951541735816357814e+00,-8.624078217050950457e+00
7.593833328209362854e+00,7.739161894068006475e+00,3.557735447243796756e+00,5.927831523688996462e+00
4.668346821962349225e+01,4.409081920875688354e+01,2.401706009159174471e+01,2.780823461371722516e+01
5.542552291153370447e+00,5.154157037741111225e+00,8.003588500695295593e+00,6.539303129244876445e+00
-1.783444483590262664e+01,-1.527768399906739560e+01,-1.052483764475674910e+01,-1.284215496168387993e+01
-1.917829533325859614e+01,-1.117136836702569980e+01,-1.243344193175735057e+01,-1.213565665178375141e+01
2.340813750600113252e+01,1.913052562562328873e+01,1.198926159270020797e+01,2.083040747834250794e+01
-1.582990398431993206e+01,-1.702218593719485540e+01,-2.996496075399044834e+00,6.167624731725951825e+00
-5.288287402486182032e+01,-4.560024011263605104e+01,-2.941526680294550644e+01,-3.663359156273445194e+01
1.350121614554124250e+01,8.436595204618459576e+00,8.112333063474594042e+00,2.017159890145377688e+01
-2.688593173162777461e+01,-2.581804080588589301e+01,-1.423421285525118307e+01,-2.275922631660521844e+01
-7.852777472120848756e+00,-2.061413001364974562e+01,1.223134258189865875e+00,7.255112680615827259e+00
2.595429197727040105e+01,2.677817007675466243e+01,1.129719390538663859e+01,1.689001851453134861e+01
-2.172208052749089546e+01,-1.349754228170566961e+01,-1.297185859515604101e+01,-9.394181934470353212e+00
-4.605578450758845577e+01,-4.287889131963891032e+01,-2.179231287065478995e+01,-2.220726975452148722e+01
-1.054579249617551966e+02,-9.772236449973621575e+01,-5.547106645317445839e+01,-7.002457403002046021e+01
5.508375273601117783e+01,5.665780276989038100e+01,2.441782737910705592e+01,2.563663043998021607e+01
-3.627584253161664662e+01,-4.304375862236800288e+01,-1.139278155991175012e+01,-7.757572103098448579e+00
1.197174560988774772e+01,1.739528304818138693e+01,4.555738283434385139e+00,3.983674141642806532e+00
8.149622155825338155e+01,7.331430730187918243e+01,4.266884227938982121e+01,4.847307759591505771e+01
2.414681587058981904e+01,1.956059953319310196e+01,1.463736405782737648e+01,2.835925952183254140e+01
3.956561286649773734e+01,3.635560720921002087e+01,2.122533870783179211e+01,2.119149652130921524e+01
-4.470104478051246133e+01,-3.837365943229438869e+01,-2.471825573597682890e+01,-2.412862924400113940e+01
1.509823294390889714e+01,4.493502666849032323e+00,9.622805535780827313e+00,6.458485257567524229e+00
-4.675122727544144396e+01,-4.637265053669096204e+01,-2.326764392306642293e+01,-2.852603351768480167e+01
-1.092836674294065702e+01,-1.847038586764726276e+01,-1.485648278803701317e+00,5.178147157453264704e+00
-5.462350931440280277e+01,-5.650907604614813806e+01,-2.637745951511197617e+01,-3.254647431800376722e+01
1.537816252282290463e+01,1.832161126377535254e+01,1.038055004741842069e+01,1.276543367706035426e+01
-1.336659744436008523e+01,-1.422414295870571976e+01,-8.082889922746289812e+00,-1.478215491987253749e+01
-2.946867495931965308e+01,-2.193326946260372168e+01,-1.550961719131645822e+01,-2.300992263000637905e+01
6.746416242082798220e+00,4.646725418711291411e+00,5.374826891223756675e+00,3.456452130467377870e+00
-3.369555323264098234e+01,-3.056740557069797148e+01,-1.671708828524245405e+01,-2.009120065991585591e+01
2.689273617194282906e+01,2.272754840311387881e+01,1.678040892887995739e+01,3.048487893625271283e+01
4.041262787272044221e+01,4.044166112525950041e+01,2.276628168747541991e+01,4.023154116558941240e+01
6.979334673742538087e+01,6.454847639787975311e+01,3.902270114846749749e+01,4.210013774440292877e+01
-6.598686780705338606e+01,-6.681460633825528816e+01,-3.173106098242713813e+01,-2.840106769990758551e+01
-9.719596175241768776e+00,-1.766215537101302857e+00,-4.862485589174266210e+00,-3.239030750237290590e+00
-8.690635351726033520e+00,-1.714749504175552275e+00,-8.336663377393536578e+00,-2.045883675843039384e+01
3.067475376732525660e+01,3.231069536587812507e+01,1.207493857946813876e+01,1.279073679431126287e+01
2.560033651043957548e+01,2.148246094238827553e+01,1.089307702518386023e+01,1.441352515391093903e+01
2.963852154417504181e+01,2.859373449168293746e+01,1.096116107395171646e+01,1.256513956148025812e+01
1.746610100346178740e+01,1.451189724129479863e+01,1.099571439480257062e+01,1.358143564313982843e+01
-1.626208862638525332e+01,-1.966057907683568473e+01,-7.911383205293712528e+00,-1.208278140570502401e+01
1.078386668823007355e+01,7.352029505629257500e+00,9.732253432378728419e+00,1.308076982288771895e+01
9.105769019400690922e+01,8.327233242821370141e+01,4.946571251576560257e+01,5.671890325480267592e+01
-3.545765280148679466e+01,-3.710841838576766349e+01,-1.699748787147022000e+01,-2.142700963005744796e+01
7.088730267725301815e+01,6.527342732282201609e+01,3.543534872624163512e+01,3.465426299946327759e+01
-2.166632984109840621e+01,-2.131561242904773934e+01,-8.816536457970052254e+00,-9.405226123761352142e+00
-1.474240202511855280e+01,-1.465591427758035969e+01,-3.791618541897767258e+00,-2.683657793826379034e+00
7.467306268688838600e+01,7.735676922469217232e+01,3.974465718966720829e+01,4.413131254422108896e+01
6.427373565648544229e+01,5.329255849968826908e+01,3.482368116774718203e+01,3.635351430706857911e+01
2.834783773070846280e+01,2.955203981992008977e+01,1.226051753000774980e+01,9.350636576907826125e+00
1.806788479282558768e+01,1.243640301585234553e+01,1.244331905345859290e+01,2.067737191504591721e+01
4.958102845634078193e+01,4.099358027799333115e+01,2.735389226778863758e+01,3.042421327477649129e+01
-2.486104799693148237e+00,-8.586581103367894485e+00,-3.391068281552103159e-01,7.595659077175237250e+00
4.375175164780751658e+01,4.491752825639564151e+01,1.824771089112806521e+01,9.253717011010122562e+00
-5.650094201617132228e+01,-5.448355453905191581e+01,-2.515881779282989328e+01,-2.532764031263110738e+01
-4.623922030697544727e+01,-4.576004751992708464e+01,-2.090604834924592126e+01,-2.688619761827804311e+01
-5.825213630244109453e+01,-5.202812644968025779e+01,-3.205881818221612889e+01,-3.787928795281991512e+01
1.045219624587252270e+02,1.042389931482124723e+02,5.433785914117262195e+01,6.159205394133366696e+01
-1.291869405402143656e+01,-1.872675745566842664e+01,-7.202281788236106763e-01,-5.546335721753401060e+00
-5.395357468673217483e+01,-5.489620668218945099e+01,-2.743659648156235420e+01,-3.519259243101613066e+01
-3.989227712986655661e+01,-3.345315640275429558e+01,-2.765546128773197765e+01,-3.596054973822488421e+01
6.776669504322491377e+00,5.554055753146291075e+00,2.574085417769299333e+00,5.347709118085188784e+00
-5.811831888794215928e+01,-6.362037676630626493e+01,-2.008433323806618276e+01,-1.838037917891279704e+01
1.527679618117007720e+01,1.973298945263152149e+01,8.053418183971276179e+00,1.297362778804312633e+01
3.153966258213679552e+01,2.475027463756779866e+01,1.537372151629985950e+01,9.750112564812763338e+00
6.063911375601873033e+01,5.422725206219467964e+01,3.237264394284171942e+01,3.754954212970828564e+01
6.466345875529066234e+01,5.345354793881922717e+01,3.756855508622243178e+01,5.001541377599549776e+01
2.257130142755669411e+01,1.382651218080053113e+01,1.580874328249745631e+01,2.338750080940285869e+01
3.827068498552516473e+01,3.657565836184747354e+01,2.047527503731740950e+01,1.940521081358027544e+01
-4.500864001530410974e+01,-4.550069228936754939e+01,-2.429104083440098449e+01,-3.499355201803032145e+01
-2.806601684520973805e+01,-3.746539529371747790e+01,-1.004206399619153345e+01,-5.428739135620720191e+00
-2.103277977286520439e+01,-2.442468166283978803e+01,-8.508071611038332094e+00,-6.333947765642113481e+00
-1.501964227340068270e+01,-2.559585372360277944e+01,-5.138593583458133551e+00,3.662405023664661030e-01
-1.300896076745583585e+01,-1.117983887301678969e+01,-6.405202856512448584e+00,-9.390961710849712318e+00
8.383784989363394402e+01,7.757124623073491421e+01,4.635458111028691519e+01,5.593578582518173192e+01
-5.618252412733254175e+01,-5.153536095646271775e+01,-3.440467704899634072e+01,-5.078285662786070986e+01
1.799450221427960628e-01,1.910819628867695741e+00,8.909525426579030238e-01,-5.074526489169882915e+00
-3.566340495668139710e+00,-3.409604749642625166e-01,-2.562359504777871777e+00,1.977831820212880842e-01
4.007644563465404275e+01,3.742279811375861698e+01,1.751347296370287410e+01,1.854874988582482942e+01
-4.379163261106297966e+01,-4.433841706064245614e+01,-2.436264472688392146e+01,-3.381243789078482820e+01
6.552252915112285336e+01,6.005986261672264703e+01,3.327842017170567601e+01,3.230514012500042043e+01
2.584667456675886754e+01,2.591954534215385664e+01,1.116759867754219115e+01,1.794022753857890962e+01
-3.947944269282855601e+01,-2.705817513991461709e+01,-2.583302028817077911e+01,-3.808184055873625340e+01
2.578871141931596966e+01,2.127338132903746981e+01,1.449117767321055084e+01,1.353605073642539836e+01
3.779054362025635783e+01,3.354427110101544685e+01,1.857729379019369276e+01,2.093101541599407511e+01
-9.676835083273600446e+01,-9.393471396116193262e+01,-4.677980471621182801e+01,-5.636922426238811568e+01
2.620008214099801336e+00,-3.083248122258520851e+00,9.933301066704530058e+00,2.715175829215053227e+01
-3.477898681833241312e+01,-3.080374514976466571e+01,-1.891637123220805350e+01,-2.178766241454034969e+01
3.499942536777278690e+01,2.829179492659976702e+01,1.662486679655370025e+01,2.316438617744544359e+01
-3.025760364485434195e+01,-2.707264603469607778e+01,-1.281743604240877943e+01,-9.608106134315171687e+00
-1.979607816038686607e+01,-1.630232067694334219e+01,-1.130804653587552977e+01,-1.657104213551618344e+01
-4.177716105112220646e+01,-4.521373488872166035e+01,-1.748838071625569057e+01,-1.486577256564963001e+01
-8.620320386524485912e+01,-8.687619677253674411e+01,-4.317009614352231495e+01,-4.648238245433768157e+01
-1.976606193655567623e+01,-2.247347063781136001e+01,-5.618726676620571681e+00,5.234282897888506980e+00
2.364706048122702953e+01,2.146529410110429126e+01,1.415962495034018076e+01,1.525124863980237500e+01
-9.423755842760428436e+01,-9.554090432831908686e+01,-4.207954298374747282e+01,-3.984623011039825968e+01
-9.559521067937662053e+01,-8.871449288309233339e+01,-5.104561205531638279e+01,-6.275281034805558988e+01
4.492273665053190257e+01,3.218676568554388240e+01,2.593346674274831543e+01,2.732284098381344251e+01
5.627405538722705103e+01,4.683680733166553978e+01,3.435580816401843407e+01,4.167917703190333611e+01
-3.797257717910940755e+01,-4.033715774044329549e+01,-1.913218591774959165e+01,-2.237717956688393883e+01
-3.230620773907611465e+01,-2.939533719985293203e+01,-1.961709761581604994e+01,-1.482426899415024302e+01
-5.640615434393909311e+01,-4.344271686046087666e+01,-2.967483283608963163e+01,-3.593200306879090533e+01
-2.221176259419630838e+01,-3.117619298253502080e+01,-7.622571890124145710e+00,-1.198550017174331472e+01
4.517291648780370927e+00,1.838713364636880954e+00,5.625386241228028439e+00,1.095090837979588372e+01
7.139083698012646551e+01,7.130612642689487757e+01,3.580756306295570823e+01,3.536808050591614716e+01
-6.001871210402363488e+01,-5.551830412466804887e+01,-3.352249380565228165e+01,-4.176284361889476315e+01
